time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
22.3333,101.3900,101.7680,73.0040
22.4167,101.4800,101.8580,73.0040
22.5000,101.5700,101.9480,73.0040
22.5833,101.6780,102.0380,73.0040
22.6667,101.7680,102.1280,73.0040
22.7500,101.8580,102.2000,73.0040
22.8333,101.9480,102.2900,73.0040
22.9167,102.0560,102.3800,73.0040
23.0000,102.1460,102.4700,73.0040
23.0833,102.2360,102.5600,73.0040
23.1667,102.3260,102.6320,73.0040
23.2500,102.4160,102.7220,73.0040
23.3333,102.5060,102.8120,73.0040
23.4167,102.6140,102.8840,73.0040
23.5000,102.7040,102.9740,73.0040
23.5833,102.7940,103.0640,73.0040
23.6667,102.8840,103.1360,73.0040
23.7500,102.9740,103.2260,73.0040
23.8333,103.0640,103.3160,73.0040
23.9167,103.1540,103.4060,73.0040
24.0000,103.2440,103.4960,73.0040
24.0833,103.3340,103.5860,73.0040
24.1667,103.4240,103.6760,73.0040
24.2500,103.5140,103.7660,73.0040
24.3333,103.6220,103.8560,73.0040
24.4167,103.7120,103.9460,73.0040
24.5000,103.8020,104.0360,73.0040
24.5833,103.8920,104.1260,73.0040
24.6667,103.9820,104.2160,73.0040
24.7500,104.0720,104.3060,73.0040
24.8333,104.1620,104.3960,73.0040
24.9167,104.2520,104.4860,73.0040
25.0000,104.3420,104.5760,73.0040
25.0833,104.4320,104.6660,73.0040
25.1667,104.5220,104.7560,73.0040
25.2500,104.6120,104.8460,73.0040
25.3333,104.6840,104.9180,73.0040
25.4167,104.7740,105.0080,73.0040
25.5000,104.8640,105.0980,73.0040
25.5833,104.9540,105.1880,73.0040
25.6667,105.0440,105.2780,73.0040
25.7500,105.1340,105.3680,73.0040
25.8333,105.2240,105.4580,73.0040
25.9167,105.3140,105.5300,73.0040
26.0000,105.4040,105.6200,73.0040
26.0833,105.4940,105.7100,73.0040
26.1667,105.5660,105.8000,73.0040
26.2500,105.6560,105.8900,73.0040
26.3333,105.7460,105.9620,73.0040
26.4167,105.8360,106.0520,73.0040
26.5000,105.9260,106.1420,73.0040
26.5833,106.0160,106.2140,73.0040
26.6667,106.1060,106.3040,73.0040
26.7500,106.1780,106.3940,73.0040
26.8333,106.2680,106.4840,73.0040
26.9167,106.3580,106.5560,73.0040
27.0000,106.4480,106.6460,73.0040
27.0833,106.5200,106.7360,73.0040
27.1667,106.6100,106.8080,73.0040
27.2500,106.7000,106.8980,73.0040
27.3333,106.7900,106.9880,73.0040
27.4167,106.8800,107.0600,73.0040
27.5000,106.9520,107.1500,73.0040
27.5833,107.0420,107.2220,73.0040
27.6667,107.1320,107.3120,73.0040
27.7500,107.2040,107.4020,73.0040
27.8333,107.2940,107.4740,73.0040
27.9167,107.3840,107.5640,73.0040
28.0000,107.4740,107.6360,73.0040
28.0833,107.5460,107.7260,73.0040
28.1667,107.6360,107.7980,73.0040
28.2500,107.7260,107.8880,73.0040
28.3333,107.7980,107.9600,73.0040
28.4167,107.8880,108.0500,73.0040
28.5000,107.9600,108.1220,73.0040
28.5833,108.0500,108.2120,73.0040
28.6667,108.1400,108.2840,73.0040
28.7500,108.2120,108.3740,73.0040
28.8333,108.3020,108.4460,73.0040
28.9167,108.3920,108.5360,73.0040
29.0000,108.4640,108.6080,73.0040
29.0833,108.5540,108.6800,73.0040
29.1667,108.6260,108.7700,73.0040
29.2500,108.7160,108.8420,73.0040
29.3333,108.8060,108.9320,73.0040
29.4167,108.8780,109.0040,73.0040
29.5000,108.9680,109.0760,73.0040
29.5833,109.0400,109.1660,73.0040
29.6667,109.1300,109.2380,73.0040
29.7500,109.2020,109.3100,73.0040
29.8333,109.2920,109.4000,73.0040
29.9167,109.3640,109.4720,73.0040
30.0000,109.4540,109.5620,73.0040
30.0833,109.5260,109.6340,73.0040
30.1667,109.6160,109.7240,73.0040
30.2500,109.6880,109.7960,73.0040
30.3333,109.7780,109.8860,73.0040
30.4167,109.8500,109.9580,73.0040
30.5000,109.9400,110.0480,73.0040
30.5833,110.0120,110.1200,73.0040
30.6667,110.1020,110.1920,73.0040
30.7500,110.1740,110.2820,73.0040
30.8333,110.2460,110.3540,73.0040
30.9167,110.3360,110.4440,73.0040
31.0000,110.4080,110.5160,73.0040
31.0833,110.4980,110.5880,73.0040
31.1667,110.5700,110.6780,73.0040
31.2500,110.6420,110.7500,73.0040
31.3333,110.7320,110.8400,73.0040
31.4167,110.8040,110.9120,73.0040
31.5000,110.8940,110.9840,73.0040
31.5833,110.9660,111.0740,73.0040
31.6667,111.0380,111.1460,73.0040
31.7500,111.1280,111.2180,73.0040
31.8333,111.2000,111.3080,73.0040
31.9167,111.2720,111.3800,73.0040
32.0000,111.3620,111.4520,73.0040
32.0833,111.4340,111.5420,73.0040
32.1667,111.5060,111.6140,73.0040
32.2500,111.5960,111.6860,73.0040
32.3333,111.6680,111.7580,73.0040
32.4167,111.7400,111.8480,73.0040
32.5000,111.8300,111.9200,73.0040
32.5833,111.9020,111.9920,73.0040
32.6667,111.9740,112.0640,73.0040
32.7500,112.0460,112.1540,73.0040
32.8333,112.1360,112.2260,73.0040
32.9167,112.2080,112.2980,73.0040
33.0000,112.2800,112.3700,73.0040
33.0833,112.3520,112.4420,73.0040
33.1667,112.4420,112.5320,73.0040
33.2500,112.5140,112.6040,73.0040
33.3333,112.5860,112.6760,73.0040
33.4167,112.6580,112.7480,73.0040
33.5000,112.7300,112.8200,73.0040
33.5833,112.8200,112.8920,73.0040
33.6667,112.8920,112.9640,73.0040
33.7500,112.9640,113.0540,73.0040
33.8333,113.0360,113.1260,73.0040
33.9167,113.1080,113.1980,73.0040
34.0000,113.1980,113.2700,73.0040
34.0833,113.2700,113.3420,73.0040
34.1667,113.3420,113.4140,73.0040
34.2500,113.4140,113.4860,73.0040
34.3333,113.4860,113.5580,73.0040
34.4167,113.5580,113.6300,73.0040
34.5000,113.6300,113.7020,73.0040
34.5833,113.7020,113.7920,73.0040
34.6667,113.7920,113.8640,73.0040
34.7500,113.8640,113.9360,73.0040
34.8333,113.9360,114.0080,73.0040
34.9167,114.0080,114.0800,73.0040
35.0000,114.0800,114.1520,73.0040
35.0833,114.1520,114.2240,73.0040
35.1667,114.2240,114.2960,73.0040
35.2500,114.2960,114.3680,73.0040
35.3333,114.3680,114.4400,73.0040
35.4167,114.4400,114.5120,73.0040
35.5000,114.5120,114.5840,73.0040
35.5833,114.5840,114.6560,73.0040
35.6667,114.6560,114.7100,73.0040
35.7500,114.7280,114.7820,73.0040
35.8333,114.8000,114.8540,73.0040
35.9167,114.8720,114.9260,73.0040
36.0000,114.9440,114.9980,73.0040
36.0833,115.0160,115.0700,73.0040
36.1667,115.0880,115.1420,73.0040
36.2500,115.1600,115.2140,73.0040
36.3333,115.2320,115.2860,73.0040
36.4167,115.3040,115.3580,73.0040
36.5000,115.3760,115.4300,73.0040
36.5833,115.4480,115.5020,73.0040
36.6667,115.5200,115.5740,73.0040
36.7500,115.5920,115.6460,73.0040
36.8333,115.6640,115.7180,73.0040
36.9167,115.7360,115.7900,73.0040
37.0000,115.8080,115.8620,73.0040
37.0833,115.8800,115.9340,73.0040
37.1667,115.9520,115.9880,73.0040
37.2500,116.0240,116.0600,73.0040
37.3333,116.0960,116.1320,73.0040
37.4167,116.1500,116.2040,73.0040
37.5000,116.2220,116.2760,73.0040
37.5833,116.2940,116.3480,73.0040
37.6667,116.3660,116.4200,73.0040
37.7500,116.4380,116.4920,73.0040
37.8333,116.5100,116.5460,73.0040
37.9167,116.5820,116.6180,73.0040
38.0000,116.6540,116.6900,73.0040
38.0833,116.7080,116.7620,73.0040
38.1667,116.7800,116.8340,73.0040
38.2500,116.8520,116.9060,73.0040
38.3333,116.9240,116.9600,73.0040
38.4167,116.9960,117.0320,73.0040
38.5000,117.0680,117.1040,73.0040
38.5833,117.1220,117.1760,73.0040
38.6667,117.1940,117.2480,73.0040
38.7500,117.2660,117.3020,73.0040
38.8333,117.3380,117.3740,73.0040
38.9167,117.3920,117.4460,73.0040
39.0000,117.4640,117.5180,73.0040
39.0833,117.5360,117.5720,73.0040
39.1667,117.6080,117.6440,73.0040
39.2500,117.6800,117.7160,73.0040
39.3333,117.7340,117.7880,73.0040
39.4167,117.8060,117.8420,73.0040
39.5000,117.8780,117.9140,73.0040
39.5833,117.9500,117.9860,73.0040
39.6667,118.0040,118.0400,73.0040
39.7500,118.0760,118.1120,73.0040
39.8333,118.1480,118.1840,73.0040
39.9167,118.2020,118.2560,73.0040
40.0000,118.2740,118.3100,73.0040
40.0833,118.3460,118.3820,73.0040
40.1667,118.4000,118.4540,73.0040
40.2500,118.4720,118.5080,73.0040
