time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
19.1667,76.0100,83.3720,73.0040
19.2500,76.0640,83.4080,73.0040
19.3333,76.1000,83.4260,73.0040
19.4167,76.1360,83.4440,73.0040
19.5000,76.1900,83.4800,73.0040
19.5833,76.2260,83.4980,73.0040
19.6667,76.2620,83.5160,73.0040
19.7500,76.3160,83.5520,73.0040
19.8333,76.3520,83.5700,73.0040
19.9167,76.4060,83.6060,73.0040
20.0000,76.4420,83.6240,73.0040
20.0833,76.4960,83.6420,73.0040
20.1667,76.5320,83.6780,73.0040
20.2500,76.5860,83.6960,73.0040
20.3333,76.6220,83.7140,73.0040
20.4167,76.6760,83.7500,73.0040
20.5000,76.7120,83.7680,73.0040
20.5833,76.7660,83.7860,73.0040
20.6667,76.8020,83.8040,73.0040
20.7500,76.8560,83.8400,73.0040
20.8333,76.9100,83.8580,73.0040
20.9167,76.9460,83.8760,73.0040
21.0000,77.0000,83.8940,73.0040
21.0833,77.0360,83.9120,73.0040
21.1667,77.0900,83.9480,73.0040
21.2500,77.1440,83.9660,73.0040
21.3333,77.1800,83.9840,73.0040
21.4167,77.2340,84.0020,73.0040
21.5000,77.2880,84.0200,73.0040
21.5833,77.3420,84.0380,73.0040
21.6667,77.3780,84.0560,73.0040
21.7500,77.4320,84.0740,73.0040
21.8333,77.4860,84.0920,73.0040
21.9167,77.5400,84.1100,73.0040
22.0000,77.5760,84.1280,73.0040
22.0833,77.6300,84.1460,73.0040
22.1667,77.6840,84.1640,73.0040
22.2500,77.7380,84.1820,73.0040
22.3333,77.7740,84.2000,73.0040
22.4167,77.8280,84.2180,73.0040
22.5000,77.8820,84.2360,73.0040
22.5833,77.9360,84.2540,73.0040
22.6667,77.9900,84.2720,73.0040
22.7500,78.0440,84.2900,73.0040
22.8333,78.0980,84.3080,73.0040
22.9167,78.1340,84.3260,73.0040
23.0000,78.1880,84.3620,73.0040
23.0833,78.2420,84.3800,73.0040
23.1667,78.2960,84.3980,73.0040
23.2500,78.3500,84.4160,73.0040
23.3333,78.4040,84.4340,73.0040
23.4167,78.4580,84.4520,73.0040
23.5000,78.5120,84.4700,73.0040
23.5833,78.5660,84.4880,73.0040
23.6667,78.6200,84.5060,73.0040
23.7500,78.6740,84.5420,73.0040
23.8333,78.7280,84.5600,73.0040
23.9167,78.7820,84.5780,73.0040
24.0000,78.8360,84.5960,73.0040
