time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
36.9167,98.5640,99.0320,60.0080
37.0000,98.6540,99.1220,60.0080
37.0833,98.7440,99.2120,60.0080
37.1667,98.8340,99.3020,60.0080
37.2500,98.9240,99.3920,60.0080
37.3333,99.0140,99.4640,60.0080
37.4167,99.1040,99.5540,60.0080
37.5000,99.1940,99.6440,60.0080
37.5833,99.2840,99.7340,60.0080
37.6667,99.3740,99.8060,60.0080
37.7500,99.4640,99.8960,60.0080
37.8333,99.5540,99.9860,60.0080
37.9167,99.6440,100.0580,60.0080
38.0000,99.7340,100.1480,60.0080
38.0833,99.8060,100.2380,60.0080
38.1667,99.8960,100.3100,60.0080
38.2500,99.9860,100.4000,60.0080
38.3333,100.0760,100.4720,60.0080
38.4167,100.1660,100.5620,60.0080
38.5000,100.2560,100.6520,60.0080
38.5833,100.3460,100.7240,60.0080
38.6667,100.4180,100.8140,60.0080
38.7500,100.5080,100.8860,60.0080
38.8333,100.5980,100.9760,60.0080
38.9167,100.6880,101.0480,60.0080
39.0000,100.7600,101.1380,60.0080
39.0833,100.8500,101.2100,60.0080
39.1667,100.9400,101.3000,60.0080
39.2500,101.0300,101.3720,60.0080
39.3333,101.1020,101.4440,60.0080
39.4167,101.1920,101.5340,60.0080
39.5000,101.2820,101.6060,60.0080
39.5833,101.3540,101.6960,60.0080
39.6667,101.4440,101.7680,60.0080
39.7500,101.5340,101.8400,60.0080
39.8333,101.6060,101.9300,60.0080
39.9167,101.6960,102.0020,60.0080
40.0000,101.7680,102.0740,60.0080
40.0833,101.8580,102.1640,60.0080
40.1667,101.9480,102.2360,60.0080
40.2500,102.0200,102.3260,60.0080
40.3333,102.1100,102.3980,60.0080
40.4167,102.1820,102.4880,60.0080
40.5000,102.2720,102.5600,60.0080
40.5833,102.3440,102.6500,60.0080
40.6667,102.4340,102.7220,60.0080
40.7500,102.5060,102.8120,60.0080
40.8333,102.5960,102.8840,60.0080
40.9167,102.6680,102.9740,60.0080
41.0000,102.7580,103.0460,60.0080
41.0833,102.8300,103.1180,60.0080
41.1667,102.9200,103.2080,60.0080
41.2500,102.9920,103.2800,60.0080
41.3333,103.0820,103.3520,60.0080
41.4167,103.1540,103.4420,60.0080
41.5000,103.2260,103.5140,60.0080
41.5833,103.3160,103.6040,60.0080
41.6667,103.3880,103.6760,60.0080
41.7500,103.4600,103.7480,60.0080
41.8333,103.5500,103.8200,60.0080
41.9167,103.6220,103.9100,60.0080
42.0000,103.6940,103.9820,60.0080
42.0833,103.7840,104.0540,60.0080
42.1667,103.8560,104.1260,60.0080
42.2500,103.9280,104.2160,60.0080
42.3333,104.0180,104.2880,60.0080
42.4167,104.0900,104.3600,60.0080
42.5000,104.1620,104.4320,60.0080
42.5833,104.2340,104.5040,60.0080
42.6667,104.3240,104.5940,60.0080
42.7500,104.3960,104.6660,60.0080
42.8333,104.4680,104.7380,60.0080
42.9167,104.5400,104.8100,60.0080
43.0000,104.6120,104.8820,60.0080
43.0833,104.6840,104.9540,60.0080
43.1667,104.7740,105.0260,60.0080
43.2500,104.8460,105.0980,60.0080
43.3333,104.9180,105.1700,60.0080
43.4167,104.9900,105.2420,60.0080
43.5000,105.0620,105.3320,60.0080
43.5833,105.1340,105.4040,60.0080
43.6667,105.2060,105.4760,60.0080
43.7500,105.2780,105.5480,60.0080
43.8333,105.3680,105.6200,60.0080
43.9167,105.4400,105.6920,60.0080
44.0000,105.5120,105.7460,60.0080
44.0833,105.5840,105.8180,60.0080
44.1667,105.6560,105.8900,60.0080
44.2500,105.7280,105.9620,60.0080
44.3333,105.8000,106.0340,60.0080
44.4167,105.8720,106.1060,60.0080
44.5000,105.9440,106.1780,60.0080
44.5833,106.0160,106.2500,60.0080
44.6667,106.0880,106.3220,60.0080
44.7500,106.1600,106.3940,60.0080
44.8333,106.2140,106.4480,60.0080
44.9167,106.2860,106.5200,60.0080
45.0000,106.3580,106.5920,60.0080
45.0833,106.4300,106.6640,60.0080
45.1667,106.5020,106.7360,60.0080
45.2500,106.5740,106.7900,60.0080
45.3333,106.6460,106.8620,60.0080
45.4167,106.7180,106.9340,60.0080
45.5000,106.7900,107.0060,60.0080
45.5833,106.8440,107.0600,60.0080
45.6667,106.9160,107.1320,60.0080
45.7500,106.9880,107.2040,60.0080
45.8333,107.0600,107.2760,60.0080
45.9167,107.1320,107.3300,60.0080
46.0000,107.1860,107.4020,60.0080
46.0833,107.2580,107.4740,60.0080
46.1667,107.3300,107.5280,60.0080
46.2500,107.4020,107.6000,60.0080
46.3333,107.4740,107.6720,60.0080
46.4167,107.5280,107.7260,60.0080
46.5000,107.6000,107.7980,60.0080
46.5833,107.6720,107.8520,60.0080
46.6667,107.7260,107.9240,60.0080
46.7500,107.7980,107.9960,60.0080
46.8333,107.8700,108.0500,60.0080
46.9167,107.9240,108.1220,60.0080
47.0000,107.9960,108.1760,60.0080
47.0833,108.0680,108.2480,60.0080
47.1667,108.1220,108.3020,60.0080
47.2500,108.1940,108.3740,60.0080
47.3333,108.2660,108.4280,60.0080
47.4167,108.3200,108.5000,60.0080
47.5000,108.3920,108.5540,60.0080
47.5833,108.4460,108.6260,60.0080
47.6667,108.5180,108.6800,60.0080
47.7500,108.5900,108.7340,60.0080
47.8333,108.6440,108.8060,60.0080
47.9167,108.7160,108.8600,60.0080
48.0000,108.7700,108.9320,60.0080
48.0833,108.8420,108.9860,60.0080
48.1667,108.8960,109.0580,60.0080
48.2500,108.9680,109.1120,60.0080
48.3333,109.0220,109.1840,60.0080
48.4167,109.0940,109.2380,60.0080
48.5000,109.1480,109.2920,60.0080
48.5833,109.2200,109.3640,60.0080
48.6667,109.2740,109.4180,60.0080
48.7500,109.3460,109.4900,60.0080
48.8333,109.4000,109.5440,60.0080
48.9167,109.4720,109.6160,60.0080
49.0000,109.5260,109.6700,60.0080
49.0833,109.5800,109.7240,60.0080
49.1667,109.6520,109.7960,60.0080
49.2500,109.7060,109.8500,60.0080
49.3333,109.7780,109.9220,60.0080
49.4167,109.8320,109.9760,60.0080
49.5000,109.8860,110.0300,60.0080
49.5833,109.9580,110.1020,60.0080
49.6667,110.0120,110.1560,60.0080
49.7500,110.0660,110.2100,60.0080
49.8333,110.1380,110.2820,60.0080
49.9167,110.1920,110.3360,60.0080
50.0000,110.2460,110.3900,60.0080
50.0833,110.3180,110.4440,60.0080
50.1667,110.3720,110.5160,60.0080
50.2500,110.4260,110.5700,60.0080
50.3333,110.4980,110.6240,60.0080
50.4167,110.5520,110.6780,60.0080
50.5000,110.6060,110.7500,60.0080
50.5833,110.6600,110.8040,60.0080
50.6667,110.7320,110.8580,60.0080
50.7500,110.7860,110.9120,60.0080
50.8333,110.8400,110.9660,60.0080
50.9167,110.8940,111.0380,60.0080
51.0000,110.9480,111.0920,60.0080
51.0833,111.0200,111.1460,60.0080
51.1667,111.0740,111.2000,60.0080
51.2500,111.1280,111.2540,60.0080
51.3333,111.1820,111.3080,60.0080
51.4167,111.2360,111.3800,60.0080
51.5000,111.2900,111.4340,60.0080
51.5833,111.3620,111.4880,60.0080
51.6667,111.4160,111.5420,60.0080
51.7500,111.4700,111.5960,60.0080
51.8333,111.5240,111.6500,60.0080
