time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
24.3333,126.2840,127.2200,73.0040
24.4167,126.5180,127.4360,73.0040
24.5000,126.7700,127.6520,73.0040
24.5833,126.9860,127.8680,73.0040
24.6667,127.2200,128.0660,73.0040
24.7500,127.4540,128.2820,73.0040
24.8333,127.6880,128.4980,73.0040
24.9167,127.9220,128.6960,73.0040
25.0000,128.1380,128.9120,73.0040
25.0833,128.3720,129.1100,73.0040
25.1667,128.5880,129.3080,73.0040
25.2500,128.8040,129.5060,73.0040
25.3333,129.0380,129.7040,73.0040
25.4167,129.2540,129.9020,73.0040
25.5000,129.4700,130.1000,73.0040
25.5833,129.6860,130.2980,73.0040
25.6667,129.9020,130.4960,73.0040
25.7500,130.1180,130.7120,73.0040
25.8333,130.3340,130.9280,73.0040
25.9167,130.5320,131.1260,73.0040
26.0000,130.7480,131.3420,73.0040
26.0833,130.9460,131.5400,73.0040
26.1667,131.1620,131.7560,73.0040
26.2500,131.3600,131.9540,73.0040
26.3333,131.5760,132.1520,73.0040
26.4167,131.7740,132.3500,73.0040
26.5000,131.9720,132.5480,73.0040
26.5833,132.1700,132.7460,73.0040
26.6667,132.3680,132.9440,73.0040
26.7500,132.5660,133.1420,73.0040
26.8333,132.7640,133.3220,73.0040
26.9167,132.9620,133.5200,73.0040
27.0000,133.1420,133.7180,73.0040
27.0833,133.3400,133.8980,73.0040
27.1667,133.5380,134.0780,73.0040
27.2500,133.7180,134.2760,73.0040
27.3333,133.9160,134.4560,73.0040
27.4167,134.0960,134.6360,73.0040
27.5000,134.2760,134.8160,73.0040
27.5833,134.4560,134.9960,73.0040
27.6667,134.6360,135.1760,73.0040
27.7500,134.8340,135.3560,73.0040
27.8333,135.0140,135.5360,73.0040
27.9167,135.1760,135.6980,73.0040
28.0000,135.3560,135.8780,73.0040
28.0833,135.5360,136.0400,73.0040
28.1667,135.7160,136.2200,73.0040
28.2500,135.8780,136.3820,73.0040
28.3333,136.0580,136.5440,73.0040
28.4167,136.2200,136.7240,73.0040
28.5000,136.4000,136.8860,73.0040
28.5833,136.5620,137.0480,73.0040
28.6667,136.7240,137.2100,73.0040
28.7500,136.9040,137.3720,73.0040
28.8333,137.0660,137.5340,73.0040
28.9167,137.2280,137.6780,73.0040
29.0000,137.3900,137.8400,73.0040
29.0833,137.5520,138.0020,73.0040
29.1667,137.7140,138.1460,73.0040
29.2500,137.8760,138.3080,73.0040
29.3333,138.0200,138.4520,73.0040
29.4167,138.1820,138.6140,73.0040
29.5000,138.3440,138.7580,73.0040
29.5833,138.4880,138.9020,73.0040
29.6667,138.6500,139.0460,73.0040
29.7500,138.7940,139.1900,73.0040
29.8333,138.9380,139.3340,73.0040
29.9167,139.1000,139.4780,73.0040
30.0000,139.2440,139.6220,73.0040
30.0833,139.3880,139.7660,73.0040
30.1667,139.5320,139.9100,73.0040
30.2500,139.6760,140.0360,73.0040
30.3333,139.8200,140.1800,73.0040
30.4167,139.9640,140.3060,73.0040
30.5000,140.1080,140.4500,73.0040
30.5833,140.2520,140.5760,73.0040
30.6667,140.3960,140.7200,73.0040
30.7500,140.5220,140.8460,73.0040
30.8333,140.6660,140.9720,73.0040
30.9167,140.8100,141.0980,73.0040
31.0000,140.9360,141.2420,73.0040
31.0833,141.0800,141.3680,73.0040
31.1667,141.2060,141.4940,73.0040
31.2500,141.3500,141.6020,73.0040
31.3333,141.4760,141.7280,73.0040
31.4167,141.6020,141.8540,73.0040
31.5000,141.7280,141.9800,73.0040
31.5833,141.8540,142.1060,73.0040
31.6667,141.9980,142.2320,73.0040
31.7500,142.1240,142.3580,73.0040
31.8333,142.2500,142.4840,73.0040
31.9167,142.3760,142.6100,73.0040
32.0000,142.4840,142.7360,73.0040
32.0833,142.6100,142.8440,73.0040
32.1667,142.7360,142.9700,73.0040
32.2500,142.8620,143.0960,73.0040
32.3333,142.9700,143.2040,73.0040
32.4167,143.0960,143.3300,73.0040
32.5000,143.2220,143.4380,73.0040
32.5833,143.3300,143.5640,73.0040
32.6667,143.4560,143.6720,73.0040
32.7500,143.5640,143.7980,73.0040
32.8333,143.6900,143.9060,73.0040
32.9167,143.7980,144.0140,73.0040
33.0000,143.9060,144.1400,73.0040
33.0833,144.0140,144.2480,73.0040
