time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
29.4167,82.0940,82.0940,73.0040
29.5000,82.1120,82.1120,73.0040
29.5833,82.1300,82.1300,73.0040
29.6667,82.1300,82.1300,73.0040
29.7500,82.1480,82.1480,73.0040
29.8333,82.1660,82.1660,73.0040
29.9167,82.1660,82.1660,73.0040
30.0000,82.1840,82.1840,73.0040
30.0833,82.2020,82.2020,73.0040
30.1667,82.2200,82.2200,73.0040
30.2500,82.2200,82.2200,73.0040
30.3333,82.2380,82.2380,73.0040
30.4167,82.2560,82.2560,73.0040
30.5000,82.2560,82.2560,73.0040
30.5833,82.2740,82.2740,73.0040
30.6667,82.2920,82.2920,73.0040
30.7500,82.2920,82.2920,73.0040
30.8333,82.3100,82.3100,73.0040
30.9167,82.3280,82.3280,73.0040
31.0000,82.3280,82.3280,73.0040
31.0833,82.3460,82.3460,73.0040
31.1667,82.3640,82.3640,73.0040
31.2500,82.3640,82.3640,73.0040
31.3333,82.3820,82.3820,73.0040
31.4167,82.4000,82.4000,73.0040
31.5000,82.4000,82.4000,73.0040
31.5833,82.4180,82.4180,73.0040
31.6667,82.4360,82.4360,73.0040
31.7500,82.4540,82.4540,73.0040
31.8333,82.4540,82.4540,73.0040
31.9167,82.4720,82.4720,73.0040
32.0000,82.4900,82.4900,73.0040
32.0833,82.4900,82.4900,73.0040
32.1667,82.5080,82.5080,73.0040
32.2500,82.5080,82.5080,73.0040
32.3333,82.5260,82.5260,73.0040
32.4167,82.5260,82.5260,73.0040
32.5000,82.5440,82.5440,73.0040
32.5833,82.5440,82.5440,73.0040
32.6667,82.5620,82.5620,73.0040
32.7500,82.5620,82.5620,73.0040
32.8333,82.5620,82.5620,73.0040
32.9167,82.5620,82.5620,73.0040
33.0000,82.5620,82.5620,73.0040
33.0833,82.5800,82.5800,73.0040
33.1667,82.5800,82.5800,73.0040
33.2500,82.5800,82.5800,73.0040
33.3333,82.5800,82.5800,73.0040
33.4167,82.5800,82.5800,73.0040
33.5000,82.5980,82.5980,73.0040
33.5833,82.5980,82.5980,73.0040
33.6667,82.6160,82.6160,73.0040
33.7500,82.6160,82.6160,73.0040
33.8333,82.6160,82.6160,73.0040
33.9167,82.6340,82.6340,73.0040
34.0000,82.6340,82.6340,73.0040
34.0833,82.6520,82.6520,73.0040
34.1667,82.6520,82.6520,73.0040
34.2500,82.6700,82.6700,73.0040
34.3333,82.6880,82.6880,73.0040
34.4167,82.6880,82.6880,73.0040
34.5000,82.7060,82.7060,73.0040
