time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
53.4167,94.2980,95.1080,73.0040
53.5000,94.3160,95.1260,73.0040
53.5833,94.3340,95.1440,73.0040
53.6667,94.3700,95.1620,73.0040
53.7500,94.3880,95.1800,73.0040
53.8333,94.4060,95.2160,73.0040
53.9167,94.4420,95.2340,73.0040
54.0000,94.4600,95.2520,73.0040
54.0833,94.4780,95.2700,73.0040
54.1667,94.4960,95.2880,73.0040
54.2500,94.5320,95.3240,73.0040
54.3333,94.5500,95.3420,73.0040
54.4167,94.5680,95.3600,73.0040
54.5000,94.6040,95.3780,73.0040
54.5833,94.6220,95.3960,73.0040
54.6667,94.6400,95.4140,73.0040
54.7500,94.6580,95.4500,73.0040
54.8333,94.6940,95.4680,73.0040
54.9167,94.7120,95.4860,73.0040
55.0000,94.7300,95.5040,73.0040
55.0833,94.7480,95.5220,73.0040
55.1667,94.7840,95.5400,73.0040
55.2500,94.8020,95.5580,73.0040
55.3333,94.8200,95.5940,73.0040
55.4167,94.8380,95.6120,73.0040
55.5000,94.8740,95.6300,73.0040
55.5833,94.8920,95.6480,73.0040
55.6667,94.9100,95.6660,73.0040
55.7500,94.9280,95.6840,73.0040
55.8333,94.9640,95.7020,73.0040
55.9167,94.9820,95.7200,73.0040
56.0000,95.0000,95.7380,73.0040
56.0833,95.0180,95.7740,73.0040
56.1667,95.0360,95.7920,73.0040
56.2500,95.0720,95.8100,73.0040
56.3333,95.0900,95.8280,73.0040
56.4167,95.1080,95.8460,73.0040
56.5000,95.1260,95.8640,73.0040
56.5833,95.1620,95.8820,73.0040
56.6667,95.1800,95.9000,73.0040
56.7500,95.1980,95.9180,73.0040
56.8333,95.2160,95.9360,73.0040
56.9167,95.2340,95.9540,73.0040
57.0000,95.2700,95.9720,73.0040
57.0833,95.2880,95.9900,73.0040
57.1667,95.3060,96.0260,73.0040
57.2500,95.3240,96.0440,73.0040
57.3333,95.3420,96.0620,73.0040
57.4167,95.3780,96.0800,73.0040
57.5000,95.3960,96.0980,73.0040
57.5833,95.4140,96.1160,73.0040
57.6667,95.4320,96.1340,73.0040
57.7500,95.4500,96.1520,73.0040
57.8333,95.4680,96.1700,73.0040
